"Textbox4","Textbox7","Fångstområde1","StationsNr1","DJUPSTRATUM","Störning1","Date","Ansträngning","Fångsttyp1","Artbestämning","Antal1","Vikt","Beräknad_vikt1","Antal_per_anstr1","Fisketid","Antal_Redskap","Lat","Long","Information","Year","Station","Env_Station","Date_env","Mean_chla","Depth","Date_Diff"
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2021-08-07,1,"Provfiskad ","Sik",1,0.232,0.286,1,1,1,62.8545,18.2315,NA,2021,"5","GA1",2021-08-04,1.74,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2021-08-07,1,"Provfiskad ","Storspigg",2,0.007,0.007,2,1,1,62.8545,18.2315,NA,2021,"5","GA1",2021-08-04,1.74,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2021-08-07,1,"Provfiskad ","Strömming",2,0.046,0.049,2,1,1,62.8545,18.2315,NA,2021,"5","GA1",2021-08-04,1.74,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2022-08-06,1,"Provfiskad ","Sik",4,0.658,0.707,4,1,1,62.8545,18.2315,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2022-08-06,1,"Provfiskad ","Storspigg",5,0.022,0.017,5,1,1,62.8545,18.2315,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2022-08-06,1,"Provfiskad ","Strömming",43,1.176,1.199,43,1,1,62.8545,18.2315,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Abborre",1,0.018,0.017,1,1,1,62.8545,18.2315,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Sik",1,0.404,0.383,1,1,1,62.8545,18.2315,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Skarpsill",1,0.01,0.011,1,1,1,62.8545,18.2315,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Storspigg",3,0.012,0.011,3,1,1,62.8545,18.2315,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Strömming",25,0.524,0.54,25,1,1,62.8545,18.2315,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Abborre",1,0.174,0.169,1,1,1,62.8545,18.2315,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Mört",2,0.286,0.301,2,1,1,62.8545,18.2315,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Nors",1,0.026,0.032,1,1,1,62.8545,18.2315,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Sik",1,0.318,0.316,1,1,1,62.8545,18.2315,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Storspigg",129,0.54,0.483,129,1,1,62.8545,18.2315,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",108,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Strömming",12,0.276,0.266,12,1,1,62.8545,18.2315,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2006-08-01,1,"Provfiskad ","Abborre",11,NA,1.309,11,1,1,62.8862,18.2552,NA,2006,"5","GA1",2006-07-31,2.005,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2006-08-01,1,"Provfiskad ","Mört",71,NA,3.33,71,1,1,62.8862,18.2552,NA,2006,"5","GA1",2006-07-31,2.005,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2006-08-01,1,"Provfiskad ","Storspigg",50,NA,0.168,50,1,1,62.8862,18.2552,NA,2006,"5","GA1",2006-07-31,2.005,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2007-07-30,1,"Provfiskad ","Abborre",8,NA,0.447,8,1,1,62.8862,18.2552,NA,2007,"5","GA1",2007-07-31,1.535,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2007-07-30,1,"Provfiskad ","Löja",2,NA,0.066,2,1,1,62.8862,18.2552,NA,2007,"5","GA1",2007-07-31,1.535,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2007-07-30,1,"Provfiskad ","Mört",52,NA,1.371,52,1,1,62.8862,18.2552,NA,2007,"5","GA1",2007-07-31,1.535,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2007-07-30,1,"Provfiskad ","Storspigg",78,NA,0.266,78,1,1,62.8862,18.2552,NA,2007,"5","GA1",2007-07-31,1.535,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2007-07-30,1,"Provfiskad ","Strömming",4,NA,0.108,4,1,1,62.8862,18.2552,NA,2007,"5","GA1",2007-07-31,1.535,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2008-07-29,1,"Provfiskad ","Abborre",17,NA,1.189,17,1,1,62.8862,18.2552,NA,2008,"5","GA1",2008-07-29,3.015,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2008-07-29,1,"Provfiskad ","Mört",55,NA,1.384,55,1,1,62.8862,18.2552,NA,2008,"5","GA1",2008-07-29,3.015,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2008-07-29,1,"Provfiskad ","Storspigg",230,NA,0.833,230,1,1,62.8862,18.2552,NA,2008,"5","GA1",2008-07-29,3.015,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2008-07-29,1,"Provfiskad ","Strömming",2,NA,0.035,2,1,1,62.8862,18.2552,NA,2008,"5","GA1",2008-07-29,3.015,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2009-08-04,1,"Provfiskad ","Abborre",29,1.54,1.602,29,1,1,62.8862,18.2552,NA,2009,"5","GA1",2009-07-28,5.57,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2009-08-04,1,"Provfiskad ","Löja",2,0.043,0.04,2,1,1,62.8862,18.2552,NA,2009,"5","GA1",2009-07-28,5.57,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2009-08-04,1,"Provfiskad ","Mört",79,1.486,1.337,79,1,1,62.8862,18.2552,NA,2009,"5","GA1",2009-07-28,5.57,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2009-08-04,1,"Provfiskad ","Storspigg",266,1.102,0.989,266,1,1,62.8862,18.2552,NA,2009,"5","GA1",2009-07-28,5.57,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2009-08-04,1,"Provfiskad ","Strömming",6,0.155,0.165,6,1,1,62.8862,18.2552,NA,2009,"5","GA1",2009-07-28,5.57,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2010-07-28,1,"Provfiskad ","Abborre",7,0.418,0.401,7,1,1,62.8862,18.2552,NA,2010,"5","GA1",2010-08-02,2.65,10,-5
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2010-07-28,1,"Provfiskad ","Löja",18,0.259,0.256,18,1,1,62.8862,18.2552,NA,2010,"5","GA1",2010-08-02,2.65,10,-5
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2010-07-28,1,"Provfiskad ","Mört",122,2.527,2.34,122,1,1,62.8862,18.2552,NA,2010,"5","GA1",2010-08-02,2.65,10,-5
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2010-07-28,1,"Provfiskad ","Storspigg",640,2.116,2.316,640,1,1,62.8862,18.2552,NA,2010,"5","GA1",2010-08-02,2.65,10,-5
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2010-07-28,1,"Provfiskad ","Strömming",1,0.009,0.009,1,1,1,62.8862,18.2552,NA,2010,"5","GA1",2010-08-02,2.65,10,-5
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2011-08-02,1,"Provfiskad ","Abborre",17,1.424,1.43,17,1,1,62.8862,18.2552,NA,2011,"5","GA1",2011-08-02,2.01,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2011-08-02,1,"Provfiskad ","Mört",73,1.987,1.602,73,1,1,62.8862,18.2552,NA,2011,"5","GA1",2011-08-02,2.01,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2011-08-02,1,"Provfiskad ","Storspigg",196,0.8,0.72,196,1,1,62.8862,18.2552,NA,2011,"5","GA1",2011-08-02,2.01,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2011-08-02,1,"Provfiskad ","Strömming",1,0.031,0.034,1,1,1,62.8862,18.2552,NA,2011,"5","GA1",2011-08-02,2.01,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2012-08-07,1,"Provfiskad ","Abborre",41,4.339,4.064,41,1,1,62.8862,18.2552,NA,2012,"5","GA1",2012-07-30,2.625,10,8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2012-08-07,1,"Provfiskad ","Mört",77,1.877,1.673,77,1,1,62.8862,18.2552,NA,2012,"5","GA1",2012-07-30,2.625,10,8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2012-08-07,1,"Provfiskad ","Storspigg",147,0.683,0.534,147,1,1,62.8862,18.2552,NA,2012,"5","GA1",2012-07-30,2.625,10,8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2012-08-07,1,"Provfiskad ","Strömming",1,0.032,0.034,1,1,1,62.8862,18.2552,NA,2012,"5","GA1",2012-07-30,2.625,10,8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Abborre",65,3.041,3.135,65,1,1,62.8862,18.2552,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Löja",2,0.047,0.049,2,1,1,62.8862,18.2552,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Mört",66,1.048,1.011,66,1,1,62.8862,18.2552,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Storspigg",205,0.666,0.755,205,1,1,62.8862,18.2552,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Strömming",9,0.226,0.225,9,1,1,62.8862,18.2552,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2014-08-05,1,"Provfiskad ","Abborre",81,4.979,5.062,81,1,1,62.8862,18.2552,NA,2014,"5","GA1",2014-07-29,2.985,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2014-08-05,1,"Provfiskad ","Mört",79,1.416,1.32,79,1,1,62.8862,18.2552,NA,2014,"5","GA1",2014-07-29,2.985,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2014-08-05,1,"Provfiskad ","Storspigg",206,0.824,0.747,206,1,1,62.8862,18.2552,NA,2014,"5","GA1",2014-07-29,2.985,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2015-08-04,1,"Provfiskad ","Abborre",11,1.38,1.398,11,1,1,62.8862,18.2552,"Den angivna vikten för strömming 19 stämde inte",2015,"5","GA1",2015-08-03,2.455,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2015-08-04,1,"Provfiskad ","Mört",102,2.642,2.467,102,1,1,62.8862,18.2552,"Den angivna vikten för strömming 19 stämde inte",2015,"5","GA1",2015-08-03,2.455,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2015-08-04,1,"Provfiskad ","Storspigg",313,1.185,1.143,313,1,1,62.8862,18.2552,"Den angivna vikten för strömming 19 stämde inte",2015,"5","GA1",2015-08-03,2.455,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2015-08-04,1,"Provfiskad ","Strömming",25,0.435,0.446,25,1,1,62.8862,18.2552,"Den angivna vikten för strömming 19 stämde inte",2015,"5","GA1",2015-08-03,2.455,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2016-08-02,1,"Provfiskad ","Abborre",86,4.854,4.933,86,1,1,62.8862,18.2552,NA,2016,"5","GA1",2016-08-16,3.865,10,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2016-08-02,1,"Provfiskad ","Mört",89,2.838,2.67,89,1,1,62.8862,18.2552,NA,2016,"5","GA1",2016-08-16,3.865,10,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2016-08-02,1,"Provfiskad ","Storspigg",151,0.648,0.571,151,1,1,62.8862,18.2552,NA,2016,"5","GA1",2016-08-16,3.865,10,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2017-08-01,1,"Provfiskad ","Abborre",12,1.13,1.205,12,1,1,62.8862,18.2552,NA,2017,"5","GA1",2017-07-31,3.19,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2017-08-01,1,"Provfiskad ","Mört",52,1.69,1.63,52,1,1,62.8862,18.2552,NA,2017,"5","GA1",2017-07-31,3.19,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2017-08-01,1,"Provfiskad ","Storspigg",10,0.044,0.042,10,1,1,62.8862,18.2552,NA,2017,"5","GA1",2017-07-31,3.19,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2018-07-31,1,"Provfiskad ","Abborre",14,1.584,1.494,14,1,1,62.8862,18.2552,NA,2018,"5","GA1",2018-08-13,1.44,10,-13
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2018-07-31,1,"Provfiskad ","Mört",74,3.152,2.911,74,1,1,62.8862,18.2552,NA,2018,"5","GA1",2018-08-13,1.44,10,-13
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2018-07-31,1,"Provfiskad ","Storspigg",30,0.12,0.105,30,1,1,62.8862,18.2552,NA,2018,"5","GA1",2018-08-13,1.44,10,-13
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2019-07-30,1,"Provfiskad ","Abborre",34,1.355,1.361,34,1,1,62.8862,18.2552,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2019-07-30,1,"Provfiskad ","Mört",84,2.262,2.073,84,1,1,62.8862,18.2552,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2019-07-30,1,"Provfiskad ","Storspigg",166,0.699,0.618,166,1,1,62.8862,18.2552,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2019-07-30,1,"Provfiskad ","Strömming",1,0.035,0.028,1,1,1,62.8862,18.2552,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2020-07-28,1,"Provfiskad ","Abborre",4,0.376,0.363,4,1,1,62.8862,18.2552,"djup 2,0m",2020,"5","GA1",2020-08-05,4.9775,5.25,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2020-07-28,1,"Provfiskad ","Mört",52,1.367,1.179,52,1,1,62.8862,18.2552,"djup 2,0m",2020,"5","GA1",2020-08-05,4.9775,5.25,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2020-07-28,1,"Provfiskad ","Storspigg",62,0.266,0.234,62,1,1,62.8862,18.2552,"djup 2,0m",2020,"5","GA1",2020-08-05,4.9775,5.25,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2020-07-28,1,"Provfiskad ","Strömming",74,1.52,1.676,74,1,1,62.8862,18.2552,"djup 2,0m",2020,"5","GA1",2020-08-05,4.9775,5.25,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2021-08-04,1,"Provfiskad ","Abborre",18,1.63,1.654,18,1,1,62.8862,18.2552,NA,2021,"5","GA1",2021-08-04,1.74,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2021-08-04,1,"Provfiskad ","Mört",56,2.046,1.895,56,1,1,62.8862,18.2552,NA,2021,"5","GA1",2021-08-04,1.74,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2021-08-04,1,"Provfiskad ","Storspigg",45,0.174,0.168,45,1,1,62.8862,18.2552,NA,2021,"5","GA1",2021-08-04,1.74,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2021-08-04,1,"Provfiskad ","Strömming",21,0.412,0.425,21,1,1,62.8862,18.2552,NA,2021,"5","GA1",2021-08-04,1.74,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2022-08-03,1,"Provfiskad ","Abborre",8,0.106,0.102,8,1,1,62.8862,18.2552,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2022-08-03,1,"Provfiskad ","Mört",54,1.11,1.049,54,1,1,62.8862,18.2552,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2022-08-03,1,"Provfiskad ","Storspigg",71,0.318,0.277,71,1,1,62.8862,18.2552,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2022-08-03,1,"Provfiskad ","Strömming",64,1.59,1.678,64,1,1,62.8862,18.2552,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2023-08-01,1,"Provfiskad ","Abborre",12,0.332,0.337,12,1,1,62.8862,18.2552,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2023-08-01,1,"Provfiskad ","Mört",89,3.118,2.83,89,1,1,62.8862,18.2552,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2023-08-01,1,"Provfiskad ","Storspigg",22,0.102,0.082,22,1,1,62.8862,18.2552,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2024-07-30,1,"Provfiskad ","Abborre",30,1.846,1.919,30,1,1,62.8862,18.2552,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2024-07-30,1,"Provfiskad ","Mört",116,3.4,3.476,116,1,1,62.8862,18.2552,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2024-07-30,1,"Provfiskad ","Storspigg",349,1.512,1.361,349,1,1,62.8862,18.2552,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",109,"0,1-3 m","NEJ",2024-07-30,1,"Provfiskad ","Strömming",17,0.598,0.594,17,1,1,62.8862,18.2552,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","JA",2021-08-05,1,"Provfiskad ","Abborre",2,0.26,0.247,2,1,1,62.87,18.2083,NA,2021,"5","GA1",2021-08-04,1.74,5.25,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","JA",2021-08-05,1,"Provfiskad ","Mört",16,1.468,1.318,16,1,1,62.87,18.2083,NA,2021,"5","GA1",2021-08-04,1.74,5.25,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","JA",2021-08-05,1,"Provfiskad ","Storspigg",8,0.028,0.025,8,1,1,62.87,18.2083,NA,2021,"5","GA1",2021-08-04,1.74,5.25,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","JA",2021-08-05,1,"Provfiskad ","Strömming",4,0.088,0.084,4,1,1,62.87,18.2083,NA,2021,"5","GA1",2021-08-04,1.74,5.25,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2006-08-02,1,"Provfiskad ","Abborre",8,NA,1.201,8,1,1,62.87,18.2083,NA,2006,"5","GA1",2006-07-31,2.005,10,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2006-08-02,1,"Provfiskad ","Mört",5,NA,0.268,5,1,1,62.87,18.2083,NA,2006,"5","GA1",2006-07-31,2.005,10,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2006-08-02,1,"Provfiskad ","Storspigg",71,NA,0.271,71,1,1,62.87,18.2083,NA,2006,"5","GA1",2006-07-31,2.005,10,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2006-08-02,1,"Provfiskad ","Strömming",15,NA,0.427,15,1,1,62.87,18.2083,NA,2006,"5","GA1",2006-07-31,2.005,10,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2007-08-01,1,"Provfiskad ","Abborre",13,NA,2.118,13,1,1,62.87,18.2083,NA,2007,"5","GA1",2007-07-31,1.535,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2007-08-01,1,"Provfiskad ","Löja",3,NA,0.057,3,1,1,62.87,18.2083,NA,2007,"5","GA1",2007-07-31,1.535,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2007-08-01,1,"Provfiskad ","Mört",9,NA,0.459,9,1,1,62.87,18.2083,NA,2007,"5","GA1",2007-07-31,1.535,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2007-08-01,1,"Provfiskad ","Sik",2,NA,0.789,2,1,1,62.87,18.2083,NA,2007,"5","GA1",2007-07-31,1.535,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2007-08-01,1,"Provfiskad ","Storspigg",47,NA,0.167,47,1,1,62.87,18.2083,NA,2007,"5","GA1",2007-07-31,1.535,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2007-08-01,1,"Provfiskad ","Strömming",15,NA,0.411,15,1,1,62.87,18.2083,NA,2007,"5","GA1",2007-07-31,1.535,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2008-07-30,1,"Provfiskad ","Abborre",4,NA,0.791,4,1,1,62.87,18.2083,NA,2008,"5","GA1",2008-07-29,3.015,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2008-07-30,1,"Provfiskad ","Mört",50,NA,0.671,50,1,1,62.87,18.2083,NA,2008,"5","GA1",2008-07-29,3.015,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2008-07-30,1,"Provfiskad ","Storspigg",162,NA,0.601,162,1,1,62.87,18.2083,NA,2008,"5","GA1",2008-07-29,3.015,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2008-07-30,1,"Provfiskad ","Strömming",27,NA,0.508,27,1,1,62.87,18.2083,NA,2008,"5","GA1",2008-07-29,3.015,10,1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2009-08-05,1,"Provfiskad ","Abborre",20,1.421,1.503,20,1,1,62.87,18.2083,NA,2009,"5","GA1",2009-07-28,5.57,10,8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",110,"0,1-3 m","NEJ",2009-08-05,1,"Provfiskad ","Mört",134,2.417,2.142,134,1,1,62.87,18.2083,NA,2009,"5","GA1",2009-07-28,5.57,10,8
